program_id,course_title,url,num_learning_objectives,num_modules,num_module_contents,coverage_percentage,mean_max_similarity
50,Introduction to Data Analysis Using Excel,https://www.coursera.org/learn/excel-data-analysis,4,4,32,75.0,0.5528546750545502
50,Linear Regression for Business Statistics,https://www.coursera.org/learn/linear-regression-business-statistics,3,4,26,33.33333333333333,0.42564141750335693
50,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions",https://www.coursera.org/learn/descriptive-statistics-statistical-distributions-business-application,5,4,26,60.0,0.5489557266235351
50,Business Statistics and Analysis Capstone,https://www.coursera.org/learn/business-statistics-analysis-capstone,11,4,12,9.090909090909092,0.3739596660841595
51,Global Trends for Business and Society,https://www.coursera.org/learn/wharton-global-trends-business,7,4,34,14.285714285714285,0.37184042334556583
51,Corruption,https://www.coursera.org/learn/wharton-corruption,5,4,16,0.0,0.29697288393974297
51,Social Entrepreneurship,https://www.coursera.org/learn/wharton-social-entrepreneurship,8,4,16,37.5,0.49155477769672873
51,Business Strategies for Social Impact,https://www.coursera.org/learn/wharton-social-impact,7,4,46,0.0,0.41307723032576693
52,Advanced Business Strategy,https://www.coursera.org/learn/uva-darden-advanced-business-strategy,12,4,34,58.333333333333336,0.584891564399004
52,Business Growth Strategy,https://www.coursera.org/learn/uva-darden-business-growth-strategy,10,4,43,90.0,0.6137732592225074
52,Business Strategy in Practice (Project-centered Course),https://www.coursera.org/learn/uva-darden-business-strategy-capstone,4,8,42,25.0,0.45471908971667285
52,Foundations of Business Strategy,https://www.coursera.org/learn/uva-darden-foundations-business-strategy,10,4,36,70.0,0.6010962691903113
52,Strategic Planning and Execution,https://www.coursera.org/learn/uva-darden-strategic-planning-execution,11,4,46,72.72727272727273,0.5906429456038907
53,Financial Accounting: Foundations,https://www.coursera.org/learn/financial-accounting-basics,17,10,68,100.0,0.68375435359776
53,Financial Accounting: Advanced Topics,https://www.coursera.org/learn/financial-accounting-advanced,7,10,54,71.42857142857143,0.6249485245772771
53,Project Initiation and Planning,https://www.coursera.org/learn/project-initiation-planning,8,5,72,87.5,0.6433207780122757
53,Project Execution and Control,https://www.coursera.org/learn/project-execution-control,8,5,70,75.0,0.5661448400467635
53,Managing the Organization,https://www.coursera.org/learn/managing-organization,16,10,64,43.75,0.4828303601592778
53,Designing the Organization,https://www.coursera.org/learn/designing-organization,16,10,58,40.74074074074074,0.5122738951886142
54,Introduction to Spreadsheets and Models,https://www.coursera.org/learn/wharton-introduction-spreadsheets-models,6,8,44,16.666666666666664,0.37886787553628287
54,Wharton Business and Financial Modeling Capstone,https://www.coursera.org/learn/wharton-business-financial-modeling-capstone,8,5,29,12.5,0.4033321287482976
54,Decision-Making and Scenarios,https://www.coursera.org/learn/wharton-decision-making-scenarios,5,4,20,0.0,0.4104917359352112
54,Fundamentals of Quantitative Modeling,https://www.coursera.org/learn/wharton-quantitative-modeling,6,8,66,16.666666666666664,0.3863145192464192
54,Modeling Risk and Realities,https://www.coursera.org/learn/wharton-risk-models,7,4,15,14.285714285714285,0.4140001171401569
55,Fundamentals of Marketing Strategy,https://www.coursera.org/learn/fundamentals-of-marketing-strategy,18,3,13,50.0,0.548840323007769
55,"Consumption, Marketing and Culture",https://www.coursera.org/learn/consumption-marketing-culture,1,3,7,0.0,0.2175156325101852
55,Operations Systems Excellence,https://www.coursera.org/learn/operations-systems-excellence,3,3,8,66.66666666666666,0.6514436562856037
55,Fundamentals of International Business,https://www.coursera.org/learn/fundamentals-of-international-business,6,4,12,83.33333333333334,0.6559853220979373
56,C Programming: Advanced Data Types - 5,https://www.coursera.org/learn/c-programming-advanced-data-types,4,5,14,100.0,0.6401339195668697
56,C Programming: Language Foundations - 2,https://www.coursera.org/learn/c-programming-language-foundations,5,5,15,100.0,0.6175162583589554
56,Linux Basics: The Command Line Interface - 6,https://www.coursera.org/learn/linux-basics-the-command-line-interface,4,5,31,50.0,0.5555829793214797
56,C Programming: Pointers and Memory Management - 4,https://www.coursera.org/learn/c-programming-pointers-and-memory-management,4,5,15,75.0,0.569253109395504
56,C Programming: Modular Programming and Memory Management - 3,https://www.coursera.org/learn/c-programming-modular-programming-and-memory-management,4,5,14,50.0,0.489334625005722
56,C Programming: Using Linux Tools and Libraries - 7,https://www.coursera.org/learn/c-programming-using-linux-tools-and-libraries,4,5,23,100.0,0.6152462586760521
56,C Programming: Getting Started - 1,https://www.coursera.org/learn/c-programming-getting-started,5,5,16,100.0,0.6231563240289688
57,Intermediate Object-Oriented Programming for Unity Games,https://www.coursera.org/learn/intermediate-object-oriented-programming-unity-games,2,5,73,0.0,0.3978777974843979
57,Introduction to C# Programming and Unity,https://www.coursera.org/learn/introduction-programming-unity,7,4,32,0.0,0.37912270767348144
57,More C# Programming and Unity,https://www.coursera.org/learn/more-programming-unity,5,4,39,0.0,0.37483079969882965
57,C# Class Development,https://www.coursera.org/learn/csharp-class-development,1,4,34,0.0,0.4407805204391479
58,Intermediate Object-Oriented Programming for Unreal Games,https://www.coursera.org/learn/intermediate-object-oriented-programming--unreal-games,7,4,49,28.57142857142857,0.47203112500054495
58,More C++ Programming and Unreal,https://www.coursera.org/learn/more-programming-unreal,6,4,36,50.0,0.4685025999943415
58,C++ Class Development,https://www.coursera.org/learn/cpp-class-development,7,4,43,71.42857142857143,0.5200934197221484
58,Introduction to C++ Programming and Unreal,https://www.coursera.org/learn/introductionprogrammingunreal,4,4,35,0.0,0.35256321728229517
59,Introduction to the Biology of Cancer,https://www.coursera.org/learn/cancer,16,6,32,68.75,0.5656516238115727
59,Understanding Prostate Cancer,https://www.coursera.org/learn/prostate-cancer,20,6,25,65.0,0.592781888693571
59,Understanding Cancer Metastasis,https://www.coursera.org/learn/cancer-metastasis,8,6,30,50.0,0.610156775265932
60,Project Management: The Basics for Success,https://www.coursera.org/learn/project-management-basics,6,4,21,33.33333333333333,0.4601727520426114
60,The Art of Negotiation,https://www.coursera.org/learn/art-of-negotiation,14,8,28,35.714285714285715,0.48709178758519034
60,Fundamentals of Management,https://www.coursera.org/learn/fundamentals-of-management,13,4,20,53.84615384615385,0.5266237179820353
60,Finance for Non-Financial Professionals,https://www.coursera.org/learn/finance-for-non-finance-managers,9,4,17,66.66666666666666,0.5563384276297357
60,Effective Problem-Solving and Decision-Making,https://www.coursera.org/learn/problem-solving,19,8,44,48.275862068965516,0.5095195140304236
60,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",https://www.coursera.org/learn/work-smarter-not-harder,4,4,8,0.0,0.38566281497478483
60,Communication in the 21st Century Workplace,https://www.coursera.org/learn/communication-in-the-workplace,8,4,26,87.5,0.6366502609103918
60,Career Success Project,https://www.coursera.org/learn/career-success-capstone,4,6,19,25.0,0.43892081901431085
60,High-Impact Business Writing,https://www.coursera.org/learn/business-writing,8,8,34,50.0,0.5201373409479856
60,Essentials of Entrepreneurship: Thinking & Action,https://www.coursera.org/learn/entrepreneurial-thinking,12,4,10,50.0,0.5300398563345273
61,Network Security,https://www.coursera.org/learn/-network-security,1,5,22,100.0,0.7669063806533813
61,Security Operations,https://www.coursera.org/learn/security-operations,1,7,18,100.0,0.5628072023391724
61,"Incident Response, BC, and DR Concepts",https://www.coursera.org/learn/incident-response-bc-and-dr-concepts,1,5,18,0.0,0.3409354984760284
61,Access Control Concepts,https://www.coursera.org/learn/access-control-concepts,15,6,15,80.0,0.63375942543149
61,Security Principles,https://www.coursera.org/learn/-security-principles,2,7,26,50.0,0.7237872928380966
62,Introducción a la Contabilidad Financiera,https://www.coursera.org/learn/contabilidad-financiera,6,4,59,16.666666666666664,0.3726276901861032
62,Finanzas para directivos,https://www.coursera.org/learn/finanzas-operativas,7,4,41,0.0,0.3410980380007199
62,Análisis de situaciones de negocio,https://www.coursera.org/learn/analisis-situaciones-negocio,5,5,23,80.0,0.5797895318269729
62,La gestión de personas y equipos,https://www.coursera.org/learn/gestion-personas-equipos,9,4,35,0.0,0.2731722770465745
62,Marketing estratégico: claves para competir con éxito,https://www.coursera.org/learn/marketing-estrategico-competir-con-exito,4,4,59,25.0,0.3733430452644825
63,Science and Engineering of Climate Change,https://www.coursera.org/learn/science-and-engineering-of-climate-change,3,4,25,100.0,0.7019489020109176
63,The Finance of Climate Change,https://www.coursera.org/learn/the-finance-of-climate-change,4,4,25,75.0,0.5172103732824326
63,Climate Aware Investing,https://www.coursera.org/learn/climate-aware-investing,8,5,30,87.5,0.6114787571132183
63,Economics and Policies of Climate Change,https://www.coursera.org/learn/economics-and-policies-of-climate-change,20,5,32,30.0,0.45076775006949904
64,Design and Conduct of Clinical Trials,https://www.coursera.org/learn/design-and-conduct-clinical-trials,4,5,27,100.0,0.5839767985045909
64,"Clinical Trials Analysis, Monitoring, and Presentation",https://www.coursera.org/learn/clinical-trials-analysis-presentation-statistical-monitoring,4,5,19,0.0,0.41484521366655824
64,Clinical Trials Data Management and Quality Assurance,https://www.coursera.org/learn/clinical-trials-data-collection-management-quality-assurance,6,6,29,83.33333333333334,0.5578083743651708
64,Clinical Trials Management and Advanced Operations,https://www.coursera.org/learn/clinical-trials-management-and-advanced-operations,6,5,31,83.33333333333334,0.6078689565261205
65,Developing Back-End Apps with Node.js and Express,https://www.coursera.org/learn/developing-backend-apps-with-nodejs-and-express,5,4,33,100.0,0.6655951929092407
65,Introduction to Cloud Computing,https://www.coursera.org/learn/introduction-to-cloud,6,36,312,100.0,0.6859529495239257
65,Developing Front-End Apps with React,https://www.coursera.org/learn/developing-frontend-apps-with-react,4,4,29,100.0,0.6800963431596756
65,"Introduction to Web Development with HTML, CSS, JavaScript",https://www.coursera.org/learn/introduction-to-web-development-with-html-css-javacript,5,5,33,100.0,0.6268168926239014
65,"Get Started with Cloud Native, DevOps, Agile, and NoSQL",https://www.coursera.org/learn/cloud-native-devops-agile-nosql,4,5,43,100.0,0.6259308643639088
66,Cloud Computing Law: Transactions,https://www.coursera.org/learn/cloud-computing-law-transactions,2,4,46,50.0,0.506898558139801
66,Cloud Computing Law: Data Protection and Cybersecurity,https://www.coursera.org/learn/cloud-computing-law-data-protection-and-cybersecurity,13,3,27,84.61538461538461,0.5630562459047024
66,"Cloud Computing Law: Law Enforcement, Competition, & Tax",https://www.coursera.org/learn/cloud-computing-law-law-enforcement-competition-tax,13,3,33,92.3076923076923,0.5917309089348867
67,Managing Cloud-native Applications with Kubernetes,https://www.coursera.org/learn/managing-cloud-native-applications-with-kubernetes,3,4,28,100.0,0.8022641499837239
67,Foundations of Red Hat Cloud-native Development,https://www.coursera.org/learn/foundations-of-red-hat-cloud-native-development,1,2,10,0.0,0.3300380110740661
67,Advanced Application Management with Red Hat OpenShift,https://www.coursera.org/learn/advanced-application-management-with-red-hat-openshift,4,7,32,75.0,0.6396480739116668
68,Coaching Practices,https://www.coursera.org/learn/coaching-practices,6,5,30,33.33333333333333,0.4813160359859467
68,Managing as a Coach,https://www.coursera.org/learn/managing-as-a-coach,8,4,25,12.5,0.39665237721055746
68,Setting Expectations & Assessing Performance Issues,https://www.coursera.org/learn/coaching-expectations-performance,6,4,29,33.33333333333333,0.45618346706032753
68,Coaching Conversations,https://www.coursera.org/learn/coaching-conversations,5,5,40,20.0,0.39103066682815546
69,"C++ For C Programmers, Part A",https://www.coursera.org/learn/c-plus-plus-a,6,5,48,66.66666666666666,0.6171056260665257
69,C for Everyone: Structured Programming,https://www.coursera.org/learn/c-structured-programming,10,6,30,40.0,0.480595961213112
69,"C++ For C Programmers, Part B",https://www.coursera.org/learn/c-plus-plus-b,6,5,60,83.33333333333334,0.5583580841620762
69,C for Everyone: Programming Fundamentals,https://www.coursera.org/learn/c-for-everyone,11,6,55,27.27272727272727,0.449140294844454
70,Competitive Strategy,https://www.coursera.org/learn/competitive-strategy,5,6,53,60.0,0.535324660539627
70,Advanced Competitive Strategy,https://www.coursera.org/learn/advanced-competitive-strategy,7,8,63,57.14285714285714,0.5173372217587062
70,Strategic Organization Design,https://www.coursera.org/learn/organization-design,8,6,41,62.5,0.5727761425077915
70,Competitive Strategy and Organization Design Project,https://www.coursera.org/learn/organization-strategy-project,6,6,29,100.0,0.6171154995759328
71,Computational Social Science Methods,https://www.coursera.org/learn/computational-social-science-methods,10,4,38,80.0,0.6158042973279954
71,Social Network Analysis,https://www.coursera.org/learn/social-network-analysis,10,5,46,70.0,0.5359007591009141
71,Computer Simulations,https://www.coursera.org/learn/computer-simulations,1,4,51,100.0,0.5329148769378662
71,"Big Data, Artificial Intelligence, and Ethics",https://www.coursera.org/learn/big-data-ai-ethics,17,3,44,70.58823529411765,0.5911208354374942
71,Computational Social Science Capstone Project,https://www.coursera.org/learn/css-capstone,10,4,14,0.0,0.41043538793921464
72,Object Tracking and Motion Detection with Computer Vision,https://www.coursera.org/learn/object-tracking-and-motion-computer-vision,3,8,26,100.0,0.6899094859759013
